CODCNSLDD,CODIGO,SEEKVIV,CODVIV,CICLO
15 14  1000030000000027,305,15 14  1305,000000008498,1
15 14  1000030000000027,306,15 14  1306,000000008499,1
15 14  1000030000000027,307,15 14  1307,000000008500,1
15 14  1000030000000027,312,15 14  1312,000000008501,1
15 14  1000050000000028,313,15 14  1313,000000008504,1
15 14  1000050000000028,315,15 14  1315,000000008505,1
15 14  1000050000000028,324,15 14  1324,000000008506,1
15 14  1000050000000028,325,15 14  1325,000000008507,1
15 14  1000050000000028,330,15 14  1330,000000008508,1
15 14  1000050000000028,331,15 14  1331,000000008509,1
15 14  1000050000000028,332,15 14  1332,000000008510,1
15 14  1000050000000028,333,15 14  1333,000000008511,1
15 14  1000050000000028,334,15 14  1334,000000008512,1
15 14  1000050000000028,335,15 14  1335,000000008513,1
15 14  1000050000000028,336,15 14  1336,000000008514,1
15 14  1000050000000028,337,15 14  1337,000000008515,1
15 14  1000050000000028,339,15 14  1339,000000008516,1
15 14  1000050000000028,340,15 14  1340,000000008517,1
15 14  1000050000000028,341,15 14  1341,000000008518,1
15 14  1000050000000028,342,15 14  1342,000000008519,1
15 14  1000050000000028,344,15 14  1344,000000008520,1
15 14  1000050000000028,345,15 14  1345,000000008521,1
15 14  1000050000000028,346,15 14  1346,000000008522,1
15 14  1000050000000028,347,15 14  1347,000000008523,1
15 14  1000050000000028,349,15 14  1349,000000008524,1
15 14  1000050000000028,350,15 14  1350,000000008525,1
15 14  1000050000000028,352,15 14  1352,000000008526,1
15 14  1000050000000028,353,15 14  1353,000000008527,1
15 14  1000050000000028,356,15 14  1356,000000008528,1
15 14  1000050000000028,357,15 14  1357,000000008529,1
15 14  1000050000000028,358,15 14  1358,000000008530,1
15 14  1000050000000028,359,15 14  1359,000000008531,1
15 14  1000050000000028,360,15 14  1360,000000008532,1
15 14  1000050000000028,362,15 14  1362,000000008533,1
15 14  1000050000000028,363,15 14  1363,000000008534,1
15 14  1000050000000028,364,15 14  1364,000000008535,1
15 14  1000050000000028,368,15 14  1368,000000008536,1
15 14  1000050000000028,369,15 14  1369,000000008537,1
15 14  1000050000000028,371,15 14  1371,000000008538,1
15 14  1000050000000028,372,15 14  1372,000000008539,1
15 14  1000050000000028,375,15 14  1375,000000008540,1
15 14  1000050000000028,376,15 14  1376,000000008541,1
15 14  1000050000000028,377,15 14  1377,000000008542,1
15 14  1000050000000028,378,15 14  1378,000000008543,1
15 14  1000050000000028,379,15 14  1379,000000008544,1
15 14  1000050000000028,380,15 14  1380,000000008545,1
15 14  1000050000000028,381,15 14  1381,000000008546,1
15 14  1000050000000028,382,15 14  1382,000000008547,1
15 14  1000050000000028,383,15 14  1383,000000008548,1
15 14  1000050000000028,384,15 14  1384,000000008549,1
15 14  1000050000000028,386,15 14  1386,000000008550,1
15 14  1000050000000028,387,15 14  1387,000000008551,1
15 14  1000050000000028,389,15 14  1389,000000008552,1
15 14  1000050000000028,390,15 14  1390,000000008553,1
15 14  1000050000000028,393,15 14  1393,000000008554,1
15 14  1000050000000028,395,15 14  1395,000000008555,1
15 14  1000050000000028,397,15 14  1397,000000008556,1
15 14  1000050000000028,398,15 14  1398,000000008557,1
15 14  1000050000000028,400,15 14  1400,000000008558,1
15 14  1000050000000028,401,15 14  1401,000000008559,1
15 14  1000050000000028,402,15 14  1402,000000008560,1
15 14  1000050000000028,404,15 14  1404,000000008561,1
15 14  1000050000000028,406,15 14  1406,000000008562,1
15 14  1000050000000028,407,15 14  1407,000000008563,1
15 14  1000050000000028,408,15 14  1408,000000008564,1
15 14  1000050000000028,409,15 14  1409,000000008565,1
15 14  1000050000000028,410,15 14  1410,000000008566,1
15 14  1000050000000028,412,15 14  1412,000000008567,1
15 14  1000050000000028,413,15 14  1413,000000008568,1
15 14  1000050000000028,414,15 14  1414,000000008569,1
15 14  1000050000000028,415,15 14  1415,000000008570,1
15 14  1000050000000028,416,15 14  1416,000000008571,1
15 14  1000050000000028,418,15 14  1418,000000008572,1
15 14  1000050000000028,419,15 14  1419,000000008573,1
15 14  1000050000000028,420,15 14  1420,000000008574,1
15 14  1000050000000028,421,15 14  1421,000000008575,1
15 14  1000110000000029,423,15 14  1423,000000008576,1
15 14  1000110000000029,424,15 14  1424,000000008577,1
15 14  1000110000000029,425,15 14  1425,000000008578,1
15 14  1000110000000029,427,15 14  1427,000000008579,1
15 14  1000110000000029,428,15 14  1428,000000008580,1
15 14  1000110000000029,429,15 14  1429,000000008581,1
15 14  1000110000000029,430,15 14  1430,000000008582,1
15 14  1000110000000029,431,15 14  1431,000000008583,1
15 14  1000110000000029,432,15 14  1432,000000008584,1
15 14  1000110000000029,433,15 14  1433,000000008585,1
15 14  1000110000000029,434,15 14  1434,000000008586,1
15 14  1000110000000029,436,15 14  1436,000000008587,1
15 14  1000110000000029,437,15 14  1437,000000008588,1
15 14  1000110000000029,438,15 14  1438,000000008589,1
15 14  1000110000000029,439,15 14  1439,000000008590,1
15 14  1000110000000029,441,15 14  1441,000000008591,1
15 14  1000110000000029,442,15 14  1442,000000008592,1
15 14  1000110000000029,443,15 14  1443,000000008593,1
15 14  1000110000000029,445,15 14  1445,000000008594,1
15 14  1000110000000029,446,15 14  1446,000000008595,1
15 14  1000110000000029,447,15 14  1447,000000008596,1
15 14  1000110000000029,448,15 14  1448,000000008597,1
15 14  1000110000000029,450,15 14  1450,000000008598,1
15 14  1000110000000029,452,15 14  1452,000000008599,1
15 14  1000110000000029,454,15 14  1454,000000008600,1
15 14  1000110000000029,456,15 14  1456,000000008601,1
15 14  1000110000000029,457,15 14  1457,000000008602,1
15 14  1000110000000029,458,15 14  1458,000000008603,1
15 14  1000110000000029,459,15 14  1459,000000008604,1
15 14  1000110000000029,460,15 14  1460,000000008605,1
15 14  1000110000000029,461,15 14  1461,000000008606,1
15 14  1000110000000029,463,15 14  1463,000000008607,1
15 14  1000110000000029,464,15 14  1464,000000008608,1
15 14  1000110000000029,465,15 14  1465,000000008609,1
15 14  1000110000000029,469,15 14  1469,000000008610,1
15 14  1000110000000029,471,15 14  1471,000000008611,1
15 14  1000110000000029,472,15 14  1472,000000008612,1
15 14  1000110000000029,476,15 14  1476,000000008613,1
15 14  1000110000000029,477,15 14  1477,000000008614,1
15 14  1000110000000029,481,15 14  1481,000000008615,1
15 14  1000110000000029,484,15 14  1484,000000008616,1
15 14  1000110000000029,485,15 14  1485,000000008617,1
15 14  1000110000000029,487,15 14  1487,000000008618,1
15 14  1000110000000029,488,15 14  1488,000000008619,1
15 14  1000110000000029,489,15 14  1489,000000008620,1
15 14  1000110000000029,491,15 14  1491,000000008621,1
15 14  1000110000000029,492,15 14  1492,000000008622,1
15 14  1000110000000029,493,15 14  1493,000000008623,1
15 14  1000110000000029,496,15 14  1496,000000008624,1
15 14  1000110000000029,497,15 14  1497,000000008625,1
15 14  1000110000000029,498,15 14  1498,000000008626,1
15 14  1000110000000029,499,15 14  1499,000000008627,1
15 14  1000110000000029,500,15 14  1500,000000008628,1
15 14  1000110000000029,501,15 14  1501,000000008629,1
15 14  1000110000000029,507,15 14  1507,000000008630,1
15 14  1000110000000029,508,15 14  1508,000000008631,1
15 14  1000110000000029,509,15 14  1509,000000008632,1
15 14  1000110000000029,510,15 14  1510,000000008633,1
15 14  1000110000000029,511,15 14  1511,000000008634,1
15 14  1000110000000029,513,15 14  1513,000000008635,1
15 14  1000110000000029,516,15 14  1516,000000008636,1
15 14  1000110000000029,517,15 14  1517,000000008637,1
15 14  1000110000000029,519,15 14  1519,000000008638,1
15 14  1000110000000029,520,15 14  1520,000000008639,1
15 14  1000110000000029,521,15 14  1521,000000008640,1
15 14  1000110000000029,522,15 14  1522,000000008641,1
15 14  1000110000000029,523,15 14  1523,000000008642,1
15 14  1000110000000029,524,15 14  1524,000000008643,1
15 14  1000110000000029,525,15 14  1525,000000008644,1
15 14  1000110000000029,526,15 14  1526,000000008645,1
15 14  1000110000000029,527,15 14  1527,000000008646,1
15 14  1000110000000029,530,15 14  1530,000000008647,1
1121   1000150000000023,3,1121   13,000000008664,1
1121   1000150000000023,4,1121   14,000000008665,1
1121   1000150000000023,5,1121   15,000000008666,1
1121   1000150000000023,6,1121   16,000000008667,1
1121   1000150000000023,7,1121   17,000000008668,1
1121   1000150000000023,8,1121   18,000000008669,1
1121   1000150000000023,12,1121   112,000000008670,1
1121   1000150000000023,14,1121   114,000000008671,1
1121   1000150000000023,26,1121   126,000000008672,1
1121   1000150000000023,27,1121   127,000000008673,1
1121   1000150000000023,28,1121   128,000000008674,1
1121   1000150000000023,29,1121   129,000000008675,1
1121   1000150000000023,38,1121   138,000000008676,1
1121   1000150000000023,39,1121   139,000000008677,1
1121   1000150000000023,40,1121   140,000000008678,1
1121   1000150000000023,41,1121   141,000000008679,1
1121   1000150000000023,54,1121   154,000000008680,1
1121   1000140000000024,55,1121   155,000000008682,1
1121   1000140000000024,56,1121   156,000000008683,1
1121   1000140000000024,60,1121   160,000000008684,1
1121   1000140000000024,68,1121   168,000000008685,1
1121   1000140000000024,69,1121   169,000000008686,1
1121   1000140000000024,71,1121   171,000000008687,1
1121   1000140000000024,72,1121   172,000000008688,1
1121   1000140000000024,78,1121   178,000000008689,1
1121   1000140000000024,79,1121   179,000000008690,1
1121   1000140000000024,82,1121   182,000000008691,1
1121   1000140000000024,83,1121   183,000000008692,1
1121   1000140000000024,86,1121   186,000000008693,1
1121   1000140000000024,91,1121   191,000000008694,1
1121   1000140000000024,92,1121   192,000000008695,1
1121   1000140000000024,96,1121   196,000000008696,1
1121   1000140000000024,97,1121   197,000000008697,1
1121   1000090000000025,98,1121   198,000000008698,1
1121   1000090000000025,112,1121   1112,000000008699,1
1121   1000090000000025,115,1121   1115,000000008700,1
1121   1000090000000025,116,1121   1116,000000008701,1
1121   1000090000000025,117,1121   1117,000000008702,1
1121   1000090000000025,118,1121   1118,000000008703,1
1121   1000090000000025,119,1121   1119,000000008704,1
1121   1000090000000025,120,1121   1120,000000008705,1
1121   1000090000000025,126,1121   1126,000000008706,1
1121   1000090000000025,127,1121   1127,000000008707,1
1121   1000090000000025,139,1121   1139,000000008708,1
1121   1000090000000025,142,1121   1142,000000008709,1
1121   1000090000000025,144,1121   1144,000000008710,1
1121   1000090000000025,149,1121   1149,000000008711,1
1121   1000090000000025,152,1121   1152,000000008712,1
1121   1000090000000025,154,1121   1154,000000008713,1
1123   1000120000000028,7,1123   17,000000008728,1
1123   1000120000000028,21,1123   121,000000008729,1
1123   1000120000000028,22,1123   122,000000008730,1
1123   1000120000000028,31,1123   131,000000008731,1
1123   1000120000000028,32,1123   132,000000008732,1
1123   1000120000000028,37,1123   137,000000008733,1
1123   1000120000000028,38,1123   138,000000008734,1
1123   1000120000000028,43,1123   143,000000008735,1
1123   1000120000000028,58,1123   158,000000008736,1
1123   1000090000000029,64,1123   164,000000008737,1
1123   1000090000000029,65,1123   165,000000008738,1
1123   1000090000000029,96,1123   196,000000008739,1
1123   1000090000000029,100,1123   1100,000000008740,1
1123   1000090000000029,111,1123   1111,000000008741,1
1123   1000090000000029,117,1123   1117,000000008742,1
1123   1000090000000029,122,1123   1122,000000008743,1
1123   1000090000000029,127,1123   1127,000000008744,1
1123   1000090000000029,128,1123   1128,000000008745,1
1123   1000090000000029,129,1123   1129,000000008746,1
1125   1000180000000013,1,1125   11,000000008761,1
1125   1000180000000013,2,1125   12,000000008760,1
1125   1000180000000013,3,1125   13,000000008762,1
1125   1000180000000013,4,1125   14,000000008763,1
1125   1000180000000013,5,1125   15,000000008764,1
1125   1000180000000013,14,1125   114,000000008765,1
1125   1000180000000013,15,1125   115,000000008766,1
1125   1000180000000013,18,1125   118,000000008767,1
1125   1000180000000013,19,1125   119,000000008768,1
1125   1000180000000013,20,1125   120,000000008769,1
1125   1000180000000013,21,1125   121,000000008770,1
1125   1000180000000013,22,1125   122,000000008771,1
1125   1000180000000013,23,1125   123,000000008772,1
1125   1000180000000013,24,1125   124,000000008773,1
1125   1000180000000013,25,1125   125,000000008774,1
1125   1000180000000013,26,1125   126,000000008775,1
1125   1000180000000013,27,1125   127,000000008776,1
1125   1000180000000013,28,1125   128,000000008777,1
1125   1000180000000013,29,1125   129,000000008778,1
1125   1000180000000013,30,1125   130,000000008779,1
1125   1000180000000013,31,1125   131,000000008781,1
1125   1000180000000013,32,1125   132,000000008780,1
1125   1000180000000013,34,1125   134,000000008782,1
1125   1000180000000013,35,1125   135,000000008783,1
1125   1000180000000013,36,1125   136,000000008784,1
1125   1000180000000013,37,1125   137,000000008785,1
1125   1000180000000013,39,1125   139,000000008786,1
1125   1000180000000013,42,1125   142,000000008787,1
1125   1000180000000013,44,1125   144,000000008788,1
1125   1000180000000013,45,1125   145,000000008789,1
1125   1000180000000013,49,1125   149,000000008790,1
1125   1000180000000013,50,1125   150,000000008791,1
1125   1000180000000013,52,1125   152,000000008792,1
1125   1000180000000013,53,1125   153,000000008793,1
1125   1000180000000013,54,1125   154,000000008794,1
1125   1000180000000013,55,1125   155,000000008795,1
1125   1000180000000013,56,1125   156,000000008796,1
1125   1000180000000013,57,1125   157,000000008797,1
1125   1000180000000013,58,1125   158,000000008798,1
1125   1000180000000013,59,1125   159,000000008799,1
1125   1000180000000013,67,1125   167,000000008800,1
1125   1000070000000014,69,1125   169,000000008801,1
1125   1000070000000014,70,1125   170,000000008802,1
1125   1000070000000014,71,1125   171,000000008803,1
1125   1000070000000014,73,1125   173,000000008804,1
1125   1000070000000014,74,1125   174,000000008805,1
1125   1000070000000014,77,1125   177,000000008806,1
1125   1000070000000014,78,1125   178,000000008807,1
1125   1000070000000014,91,1125   191,000000008808,1
1125   1000070000000014,92,1125   192,000000008809,1
1125   1000070000000014,94,1125   194,000000008810,1
1125   1000070000000014,95,1125   195,000000008811,1
1125   1000070000000014,96,1125   196,000000008812,1
1125   1000070000000014,97,1125   197,000000008813,1
1125   1000070000000014,98,1125   198,000000008814,1
1125   1000070000000014,99,1125   199,000000008815,1
1125   1000070000000014,100,1125   1100,000000008816,1
1125   1000070000000014,103,1125   1103,000000008817,1
1125   1000070000000014,106,1125   1106,000000008818,1
1125   1000070000000014,107,1125   1107,000000008819,1
1125   1000070000000014,108,1125   1108,000000008820,1
1125   1000070000000014,109,1125   1109,000000008821,1
1125   1000070000000014,110,1125   1110,000000008822,1
1125   1000070000000014,111,1125   1111,000000008823,1
1125   1000070000000014,116,1125   1116,000000008824,1
1125   1000070000000014,117,1125   1117,000000008825,1
1125   1000070000000014,119,1125   1119,000000008826,1
1125   1000070000000014,120,1125   1120,000000008827,1
1125   1000070000000014,123,1125   1123,000000008828,1
1125   1000070000000014,125,1125   1125,000000008829,1
1125   1000070000000014,127,1125   1127,000000008830,1
1125   1000070000000014,129,1125   1129,000000008831,1
1125   1000070000000014,130,1125   1130,000000008832,1
1125   1000070000000014,135,1125   1135,000000008833,1
1125   1000070000000014,136,1125   1136,000000008834,1
1125   1000070000000014,139,1125   1139,000000008835,1
1125   1000070000000014,146,1125   1146,000000008836,1
1125   1000070000000014,152,1125   1152,000000008837,1
1125   1000070000000014,153,1125   1153,000000008838,1
1125   1000070000000014,155,1125   1155,000000008839,1
1125   1000070000000014,156,1125   1156,000000008840,1
1125   1000070000000014,157,1125   1157,000000008841,1
1125   1000070000000014,165,1125   1165,000000008842,1
1127   1000080000000024,18,1127   118,000000008908,1
1127   1000080000000024,33,1127   133,000000008909,1
1127   1000080000000024,39,1127   139,000000008910,1
1127   1000080000000024,45,1127   145,000000008911,1
1127   1000080000000024,51,1127   151,000000008912,1
1127   1000080000000024,70,1127   170,000000008913,1
1127   1000080000000024,71,1127   171,000000008914,1
